5373.61,2124,0.69,0.21,0.22,1.18,435.85,2020-03-18 01:38:54
5370.77,2127,0.73,0.21,0.23,1.18,439.28,2020-03-18 01:39:24
5375.76,2128,0.34,0.21,0.23,1.18,440.43,2020-03-18 01:39:55
5377.02,2136,-0.23,0.21,0.23,1.19,438.83,2020-03-18 01:40:26
5367.85,2130,-0.04,0.21,0.23,1.19,438.55,2020-03-18 01:40:57
5366.71,2134,0.56,0.21,0.23,1.19,440.27,2020-03-18 01:41:29
5367.2,2148,-0.09,0.21,0.23,1.2,442.61,2020-03-18 01:41:59
5370.04,2153,-0.04,0.2,0.23,1.2,441.16,2020-03-18 01:42:29
5374.73,2145,0.21,0.21,0.23,1.19,446.11,2020-03-18 01:42:59
5374.08,2134,0.18,0.21,0.23,1.19,446.7,2020-03-18 01:43:31
5389.63,2139,-0.39,0.21,0.23,1.19,447.22,2020-03-18 01:44:01
5385.62,2135,0.24,0.21,0.23,1.19,449.28,2020-03-18 01:44:31
5383.47,2135,-0.15,0.21,0.23,1.19,453.74,2020-03-18 01:45:03
5392.62,2134,0.62,0.21,0.23,1.19,453.75,2020-03-18 01:45:34
5392.38,2134,0.73,0.21,0.23,1.19,452.57,2020-03-18 01:46:05
5395,2140,0.24,0.21,0.23,1.19,453.5,2020-03-18 01:46:36
5396.56,2141,0.42,0.21,0.23,1.19,455.01,2020-03-18 01:47:09
5393.98,2151,-0.03,0.21,0.23,1.2,457.32,2020-03-18 01:47:39
5384.67,2148,0.6,0.21,0.23,1.2,455.9,2020-03-18 01:48:10
5390,2160,0.32,0.22,0.24,1.2,465.89,2020-03-18 01:48:40
5387.57,2163,0.23,0.22,0.24,1.2,465.9,2020-03-18 01:49:11
5384.98,2172,-0.04,0.22,0.23,1.21,467.01,2020-03-18 01:49:42
5386.1,2173,0.36,0.22,0.24,1.21,469.05,2020-03-18 01:50:12
5386.39,2173,-0.67,0.22,0.24,1.21,469.38,2020-03-18 01:50:43
5387.46,2171,0.26,0.22,0.24,1.21,470.6,2020-03-18 01:51:13
5392.45,2175,0.23,0.22,0.24,1.21,472.66,2020-03-18 01:51:44
5392.28,2195,-0.34,0.22,0.24,1.22,473.18,2020-03-18 01:52:15
5390.4,2184,-0.21,0.22,0.24,1.21,472.1,2020-03-18 01:52:49
5390.82,2173,-0.35,0.22,0.24,1.21,470.51,2020-03-18 01:53:19
5391.59,2155,0.69,0.22,0.24,1.2,470.46,2020-03-18 01:53:50
5395.78,2141,-0.07,0.22,0.24,1.19,464.36,2020-03-18 01:54:20
5395.86,2142,0.26,0.22,0.24,1.19,465.29,2020-03-18 01:54:52
5397.17,2133,0.69,0.22,0.24,1.19,463.95,2020-03-18 01:55:22
5395.48,2114,-0.03,0.22,0.24,1.17,457.93,2020-03-18 01:55:54
5395.58,2102,0.26,0.22,0.23,1.17,453.76,2020-03-18 01:56:24
5401.86,2085,-0.3,0.22,0.23,1.16,448.99,2020-03-18 01:56:55
5402.3,2082,0.28,0.21,0.23,1.16,444.92,2020-03-18 01:57:26
5406,2070,0.65,0.22,0.23,1.15,449.51,2020-03-18 01:57:57
5408.82,2084,0.19,0.22,0.23,1.16,452.9,2020-03-18 01:58:28
5402.78,2092,0.77,0.22,0.23,1.16,452.81,2020-03-18 01:58:59
5407.4,2093,0.19,0.22,0.23,1.16,457.23,2020-03-18 01:59:29
5412.89,2101,-0.16,0.22,0.23,1.17,458.13,2020-03-18 01:59:59
5413.53,2065,0.58,0.22,0.24,1.15,451.88,2020-03-18 02:00:30
5414.32,2059,0.53,0.22,0.23,1.14,444.72,2020-03-18 02:01:01
5419.48,2054,0.13,0.21,0.23,1.14,437.71,2020-03-18 02:01:31
5423.26,2048,0.19,0.21,0.23,1.14,433.42,2020-03-18 02:02:01
5422.36,2035,0.13,0.21,0.22,1.13,426.85,2020-03-18 02:02:32
5425.86,2030,0.27,0.21,0.21,1.13,424.82,2020-03-18 02:03:03
5433.31,2016,-0.19,0.21,0.2,1.12,416.14,2020-03-18 02:03:35
5421.76,2029,-0.09,0.2,0.2,1.13,412.55,2020-03-18 02:04:06
5420.74,2022,-0.27,0.2,0.2,1.12,411.85,2020-03-18 02:04:36
5426.02,2029,0.17,0.2,0.2,1.13,414.34,2020-03-18 02:05:07
5435.87,2054,-0.05,0.2,0.2,1.14,415.21,2020-03-18 02:05:37
5446.6,2063,0.39,0.2,0.2,1.15,418.06,2020-03-18 02:06:08
5447.02,2061,0.96,0.2,0.2,1.15,411.91,2020-03-18 02:06:39
5450,2058,0.64,0.2,0.2,1.14,409.46,2020-03-18 02:07:09
5451.95,2071,0.69,0.2,0.2,1.15,409.71,2020-03-18 02:07:39
5447.21,2070,-0.14,0.2,0.2,1.15,412.69,2020-03-18 02:08:10
5476.06,2076,0.23,0.2,0.21,1.16,414.61,2020-03-18 02:08:41
5473.91,2093,0.23,0.2,0.21,1.16,416.32,2020-03-18 02:09:11
5459.46,2099,0.07,0.2,0.2,1.17,414.77,2020-03-18 02:09:42
5458.35,2090,0.14,0.2,0.2,1.16,413.41,2020-03-18 02:10:12
5450.85,2100,0.29,0.2,0.2,1.17,412.08,2020-03-18 02:10:42
5443.07,2097,0.22,0.2,0.2,1.17,411.5,2020-03-18 02:11:16
5441.24,2097,0.49,0.2,0.2,1.17,410.65,2020-03-18 02:11:49
5446.47,2102,0.26,0.2,0.2,1.17,412.36,2020-03-18 02:12:19
5452.47,2093,-0.31,0.19,0.2,1.16,408.1,2020-03-18 02:12:50
5459.86,2101,0.35,0.2,0.2,1.17,410.54,2020-03-18 02:13:22
5456.9,2096,-0.08,0.19,0.2,1.17,404.84,2020-03-18 02:13:55
5454.28,2110,-0.25,0.19,0.2,1.18,405.46,2020-03-18 02:14:26
5455.49,2133,0.52,0.19,0.19,1.19,404.54,2020-03-18 02:14:56
5458.89,2125,0.38,0.19,0.19,1.18,408.62,2020-03-18 02:15:28
5466.95,2126,0.29,0.19,0.19,1.18,408.11,2020-03-18 02:15:58
5473.94,2122,0.29,0.19,0.19,1.18,405.7,2020-03-18 02:16:28
5473.31,2110,0.16,0.19,0.19,1.17,401.41,2020-03-18 02:16:59
5467.36,2097,0.61,0.19,0.19,1.17,396.32,2020-03-18 02:17:30
5467.47,2105,0.24,0.19,0.19,1.17,396.36,2020-03-18 02:18:00
5470,2104,-0.46,0.19,0.19,1.17,392.6,2020-03-18 02:18:30
5476.81,2097,0.2,0.19,0.19,1.17,388.17,2020-03-18 02:19:00
5460.37,2099,-0.14,0.18,0.19,1.17,382.45,2020-03-18 02:19:32
5467.45,2089,0.03,0.18,0.19,1.16,378.82,2020-03-18 02:20:02
5468.19,2099,0.02,0.18,0.19,1.17,380.73,2020-03-18 02:20:32
5466.43,2096,-0.1,0.18,0.19,1.16,378.19,2020-03-18 02:21:02
5473.74,2106,0.41,0.18,0.19,1.17,372.69,2020-03-18 02:21:34
5472.81,2093,-0.51,0.17,0.19,1.16,363.74,2020-03-18 02:22:07
5475,2096,0.26,0.17,0.19,1.17,359.04,2020-03-18 02:22:37
5467.25,2100,0.13,0.17,0.19,1.17,357.17,2020-03-18 02:23:08
5469.44,2103,0.05,0.17,0.19,1.17,354.33,2020-03-18 02:23:40
5467.25,2112,0.26,0.17,0.19,1.17,355.36,2020-03-18 02:24:10
5456.53,2104,-0.25,0.17,0.19,1.17,350.46,2020-03-18 02:24:40
5457.1,2099,0.74,0.17,0.19,1.17,350.13,2020-03-18 02:25:10
5461.74,2109,-0.42,0.17,0.19,1.17,348.2,2020-03-18 02:25:41
5456.41,2106,0.03,0.16,0.19,1.17,346.86,2020-03-18 02:26:13
5468.16,2100,-0.42,0.16,0.19,1.17,340.72,2020-03-18 02:26:43
5470.49,2095,-0.24,0.16,0.19,1.16,340.12,2020-03-18 02:27:14
5471.97,2087,-0.42,0.16,0.19,1.16,335.59,2020-03-18 02:27:45
5469.78,2087,0.1,0.16,0.18,1.16,330.54,2020-03-18 02:28:15
5477.24,2075,0.19,0.16,0.18,1.15,330.58,2020-03-18 02:28:47
5475,2089,0.29,0.16,0.18,1.16,331.21,2020-03-18 02:29:18
5467.43,2086,0.35,0.16,0.18,1.16,327.55,2020-03-18 02:29:48
5476.42,2078,0.46,0.16,0.18,1.15,326.11,2020-03-18 02:30:20
5484.62,2077,0.08,0.16,0.18,1.15,325.89,2020-03-18 02:30:50
5499.94,2076,0.1,0.16,0.18,1.15,327.32,2020-03-18 02:31:20
5517.48,2086,0.07,0.16,0.18,1.16,324.88,2020-03-18 02:31:50
5531.9,2088,-0.01,0.16,0.18,1.16,326.3,2020-03-18 02:32:23
5509.33,2104,0.63,0.15,0.18,1.17,326.03,2020-03-18 02:32:53
5481.88,2100,0.33,0.16,0.18,1.17,325.81,2020-03-18 02:33:24
5479.57,2095,0.05,0.16,0.18,1.16,329.11,2020-03-18 02:33:57
5489.33,2105,-0.25,0.16,0.18,1.17,330.96,2020-03-18 02:34:28
5495.81,2085,-0.32,0.16,0.19,1.16,328.58,2020-03-18 02:34:58
5505.94,2065,-0.15,0.16,0.18,1.15,323.7,2020-03-18 02:35:29
5517.39,2042,0.7,0.16,0.18,1.14,317.62,2020-03-18 02:36:01
5514.28,2053,0.29,0.15,0.18,1.14,314.91,2020-03-18 02:36:31
5525.94,2050,-0.14,0.15,0.18,1.14,312.72,2020-03-18 02:37:02
5539.9,2024,-0.63,0.15,0.18,1.12,307.89,2020-03-18 02:37:34
5536.76,2038,0.25,0.15,0.18,1.13,303.85,2020-03-18 02:38:04
5559.91,2044,0.69,0.15,0.18,1.14,300.19,2020-03-18 02:38:35
5526.99,2053,-0.05,0.15,0.18,1.14,301.6,2020-03-18 02:39:05
5526.86,2058,0.43,0.15,0.18,1.14,301.77,2020-03-18 02:39:36
5500,2069,-0.02,0.15,0.18,1.15,303.3,2020-03-18 02:40:06
5464.21,2047,0.76,0.15,0.18,1.14,300.29,2020-03-18 02:40:38
5452.73,2056,0.26,0.15,0.18,1.14,304.54,2020-03-18 02:41:09
5417.68,2053,0.32,0.15,0.18,1.14,304.69,2020-03-18 02:41:39
5449.58,2046,-0.56,0.15,0.18,1.14,297.37,2020-03-18 02:42:10
5449.93,2053,0.42,0.15,0.18,1.14,303.68,2020-03-18 02:42:41
5449.99,2044,0.18,0.15,0.18,1.14,303.27,2020-03-18 02:43:12
5442.42,2047,0.8,0.15,0.18,1.14,308.2,2020-03-18 02:43:45
5436.03,2039,0.35,0.15,0.18,1.13,308.22,2020-03-18 02:44:15
5438.5,2026,0.13,0.15,0.18,1.13,307.01,2020-03-18 02:44:45
5446.8,2025,0.14,0.15,0.18,1.13,303.53,2020-03-18 02:45:15
5444.9,2021,0.24,0.15,0.18,1.12,303.31,2020-03-18 02:45:46
5442.01,2008,0.89,0.15,0.18,1.12,300.5,2020-03-18 02:46:17
5435.79,2021,0.35,0.15,0.18,1.12,302.71,2020-03-18 02:46:48
5427.55,2028,0.68,0.15,0.18,1.13,306.27,2020-03-18 02:47:20
5420.7,2025,-0.02,0.15,0.18,1.13,305.02,2020-03-18 02:47:51
5414.97,2037,-0.15,0.15,0.18,1.13,306.25,2020-03-18 02:48:21
5406.88,2032,0.25,0.15,0.18,1.13,310.62,2020-03-18 02:48:52
5405.55,2037,0.1,0.15,0.18,1.13,311.53,2020-03-18 02:49:22
5406.42,2024,0.18,0.15,0.18,1.12,309.23,2020-03-18 02:49:55
5404.87,2019,-0.18,0.15,0.18,1.12,311.5,2020-03-18 02:50:26
5390.62,2012,0.14,0.15,0.18,1.12,311.47,2020-03-18 02:50:56
5411.73,1990,0.37,0.15,0.18,1.11,307.62,2020-03-18 02:51:27
5426.95,1987,0.19,0.16,0.18,1.11,314.75,2020-03-18 02:51:57
5416.47,1982,0.25,0.16,0.18,1.1,320.21,2020-03-18 02:52:28
5419.97,1999,0.48,0.16,0.19,1.11,325.56,2020-03-18 02:52:58
5438.49,1993,0.14,0.16,0.18,1.11,324.72,2020-03-18 02:53:28
5439.64,1974,0.47,0.17,0.19,1.1,325.89,2020-03-18 02:53:59
5439.29,1965,0.05,0.16,0.18,1.09,322.49,2020-03-18 02:54:32
5451.04,1972,-0.44,0.17,0.18,1.1,326.16,2020-03-18 02:55:04
5451.66,1960,0.25,0.17,0.19,1.09,326.82,2020-03-18 02:55:36
5448.88,1956,0.29,0.17,0.19,1.09,329.07,2020-03-18 02:56:06
5446.46,1951,0.29,0.17,0.19,1.08,329.6,2020-03-18 02:56:37
5438.03,1937,0.18,0.17,0.19,1.08,329.2,2020-03-18 02:57:09
5435.05,1934,-0.34,0.17,0.18,1.07,325.04,2020-03-18 02:57:40
5423.95,1937,-0.19,0.17,0.19,1.08,328.99,2020-03-18 02:58:10
5423.98,1923,0.25,0.17,0.18,1.07,323.84,2020-03-18 02:58:41
5424,1915,0.69,0.17,0.18,1.06,322.36,2020-03-18 02:59:11
5424,1918,-0.39,0.17,0.18,1.07,320.01,2020-03-18 02:59:42
5433.64,1915,-0.27,0.17,0.18,1.06,320.44,2020-03-18 03:00:12
5437.35,1910,-0.15,0.17,0.18,1.06,316.84,2020-03-18 03:00:43
5444.03,1913,0.18,0.17,0.18,1.06,316.66,2020-03-18 03:01:13
5449.99,1897,0.25,0.16,0.18,1.05,312.82,2020-03-18 03:01:45
5449.97,1896,0.25,0.16,0.18,1.05,311.95,2020-03-18 03:02:16
5449.99,1868,0.41,0.17,0.19,1.04,309.89,2020-03-18 03:02:46
5448.82,1862,0.52,0.17,0.18,1.03,307.44,2020-03-18 03:03:21
5449.96,1848,0.21,0.16,0.19,1.03,304.54,2020-03-18 03:03:54
5449.98,1840,0.35,0.16,0.18,1.02,300.08,2020-03-18 03:04:24
5448.88,1836,0.36,0.16,0.18,1.02,297.48,2020-03-18 03:04:56
5447.99,1836,-0.2,0.16,0.18,1.02,296.2,2020-03-18 03:05:30
5451.59,1843,-0.08,0.16,0.18,1.02,298.21,2020-03-18 03:06:00
5476.8,1839,-0.19,0.16,0.18,1.02,294.24,2020-03-18 03:06:31
5484.05,1838,0.15,0.16,0.18,1.02,295.48,2020-03-18 03:07:02
5487.49,1839,-0.08,0.16,0.18,1.02,294.97,2020-03-18 03:07:32
5487.99,1828,-0.54,0.16,0.19,1.02,298.87,2020-03-18 03:08:03
5471.37,1826,-0.68,0.17,0.19,1.01,302.09,2020-03-18 03:08:35
5479.42,1811,0.23,0.17,0.19,1.01,299.49,2020-03-18 03:09:05
5481.05,1800,-0.13,0.17,0.19,1.0,297.83,2020-03-18 03:09:35
5477.57,1788,0.55,0.17,0.19,0.99,299.49,2020-03-18 03:10:05
5469.99,1807,0.29,0.17,0.19,1.0,302.52,2020-03-18 03:10:35
5474.67,1808,-0.03,0.17,0.19,1.0,299.23,2020-03-18 03:11:05
5470,1784,0.23,0.17,0.19,0.99,295.16,2020-03-18 03:11:36
5455.01,1781,0.51,0.17,0.19,0.99,294.55,2020-03-18 03:12:08
5448.6,1777,0.18,0.16,0.18,0.99,288.12,2020-03-18 03:12:38
5450,1793,0.35,0.16,0.18,1.0,286.29,2020-03-18 03:13:09
5445.79,1781,-0.05,0.16,0.18,0.99,278.56,2020-03-18 03:13:39
5450,1771,0.34,0.16,0.18,0.98,276.59,2020-03-18 03:14:10
5454.99,1764,0.1,0.16,0.18,0.98,275.99,2020-03-18 03:14:41
5456,1768,0.34,0.15,0.18,0.98,273.81,2020-03-18 03:15:11
5462.17,1772,0.36,0.15,0.18,0.98,274.02,2020-03-18 03:15:43
5470.61,1773,-0.07,0.15,0.18,0.99,271.16,2020-03-18 03:16:14
5473.54,1765,0.45,0.15,0.18,0.98,272.46,2020-03-18 03:16:47
5471.74,1765,0.12,0.15,0.18,0.98,270.42,2020-03-18 03:17:18
5471.5,1764,0.41,0.15,0.18,0.98,266.62,2020-03-18 03:17:48
5472.7,1763,-0.28,0.15,0.18,0.98,266.47,2020-03-18 03:18:19
5472.61,1775,-0.05,0.15,0.18,0.99,266.7,2020-03-18 03:18:51
5472.61,1773,-0.25,0.15,0.18,0.99,265.0,2020-03-18 03:19:22
5472.61,1776,-0.03,0.15,0.18,0.99,265.34,2020-03-18 03:19:52
5471.83,1769,0.26,0.15,0.18,0.98,262.68,2020-03-18 03:20:27
5467.84,1775,0.25,0.15,0.18,0.99,262.82,2020-03-18 03:20:58
5462.35,1770,0.25,0.15,0.18,0.98,260.0,2020-03-18 03:21:28
5450.56,1782,-0.1,0.15,0.18,0.99,262.28,2020-03-18 03:21:59
5443.3,1773,0.39,0.15,0.18,0.99,260.42,2020-03-18 03:22:29
5444,1759,0.19,0.15,0.18,0.98,259.62,2020-03-18 03:23:00
5460.82,1766,0.2,0.15,0.18,0.98,261.03,2020-03-18 03:23:30
5451.1,1783,0.18,0.15,0.18,0.99,265.18,2020-03-18 03:24:05
5442,1798,-0.2,0.15,0.18,1.0,266.44,2020-03-18 03:24:36
5445.55,1813,0.11,0.15,0.18,1.01,266.46,2020-03-18 03:25:08
5442.6,1817,0.43,0.15,0.18,1.01,265.89,2020-03-18 03:25:39
5442.76,1831,0.69,0.15,0.18,1.02,268.19,2020-03-18 03:26:09
5450,1860,0.41,0.15,0.18,1.03,274.13,2020-03-18 03:26:41
5440.1,1875,-0.3,0.15,0.18,1.04,278.29,2020-03-18 03:27:12
5444.44,1870,0.26,0.15,0.18,1.04,277.64,2020-03-18 03:27:42
5447.95,1868,-0.28,0.15,0.18,1.04,275.78,2020-03-18 03:28:13
5447.95,1874,0.32,0.15,0.18,1.04,277.71,2020-03-18 03:28:43
5454,1867,0.05,0.15,0.18,1.04,278.58,2020-03-18 03:29:16
5455,1879,0.6,0.15,0.19,1.04,290.23,2020-03-18 03:29:46
5438.17,1893,0.03,0.15,0.18,1.05,290.69,2020-03-18 03:30:17
5449.39,1905,0.42,0.15,0.18,1.06,293.22,2020-03-18 03:30:47
5447.67,1917,0.61,0.16,0.18,1.07,298.4,2020-03-18 03:31:17
5451.47,1920,-0.54,0.16,0.18,1.07,300.58,2020-03-18 03:31:47
5451.54,1928,0.05,0.16,0.18,1.07,306.09,2020-03-18 03:32:18
5446.94,1938,0.23,0.16,0.19,1.08,308.7,2020-03-18 03:32:48
5444.51,1939,0.19,0.16,0.19,1.08,308.23,2020-03-18 03:33:19
5442.57,1948,-0.28,0.16,0.18,1.08,308.19,2020-03-18 03:33:49
5436.4,1942,0.35,0.16,0.19,1.08,308.69,2020-03-18 03:34:20
5441.12,1956,0.26,0.16,0.18,1.09,310.89,2020-03-18 03:34:50
5436.06,1956,0.71,0.16,0.19,1.09,316.74,2020-03-18 03:35:21
5436.06,1967,0.26,0.16,0.19,1.09,322.03,2020-03-18 03:35:51
5431.8,1956,-0.26,0.17,0.19,1.09,324.25,2020-03-18 03:36:22
5435.88,1950,0.33,0.17,0.19,1.08,324.16,2020-03-18 03:36:53
5443.63,1947,0.35,0.17,0.19,1.08,322.38,2020-03-18 03:37:25
5438.9,1929,0.23,0.17,0.19,1.07,319.55,2020-03-18 03:37:57
5442.04,1919,0.62,0.17,0.19,1.07,318.12,2020-03-18 03:38:27
5437.53,1912,0.73,0.17,0.19,1.06,321.1,2020-03-18 03:38:58
5435.79,1912,-0.48,0.17,0.19,1.06,320.17,2020-03-18 03:39:28
5442,1907,0.6,0.17,0.19,1.06,320.42,2020-03-18 03:40:00
5436.89,1904,-0.39,0.17,0.19,1.06,318.54,2020-03-18 03:40:31
5434.39,1898,0.18,0.17,0.19,1.06,315.79,2020-03-18 03:41:02
5437.7,1912,0.19,0.17,0.19,1.06,319.29,2020-03-18 03:41:33
5432.66,1911,0.8,0.17,0.19,1.06,323.49,2020-03-18 03:42:04
5428.52,1920,0.28,0.17,0.19,1.07,330.13,2020-03-18 03:42:35
5427.53,1905,0.49,0.17,0.19,1.06,327.81,2020-03-18 03:43:06
5419.51,1911,0.6,0.17,0.19,1.06,332.04,2020-03-18 03:43:38
5417.45,1917,-0.31,0.17,0.19,1.07,334.98,2020-03-18 03:44:10
5421.93,1916,0.25,0.17,0.19,1.06,333.63,2020-03-18 03:44:40
5421.47,1911,0.26,0.18,0.19,1.06,336.56,2020-03-18 03:45:11
5421.07,1911,0.21,0.18,0.19,1.06,336.36,2020-03-18 03:45:41
5418.93,1920,0.35,0.18,0.19,1.07,339.32,2020-03-18 03:46:12
5423.36,1923,0.31,0.18,0.19,1.07,338.25,2020-03-18 03:46:43
5420.99,1912,0.23,0.18,0.19,1.06,339.57,2020-03-18 03:47:13
5420.08,1902,0.6,0.18,0.19,1.06,338.93,2020-03-18 03:47:44
5417.28,1887,0.15,0.18,0.19,1.05,335.05,2020-03-18 03:48:15
5416.85,1863,0.15,0.18,0.19,1.04,333.83,2020-03-18 03:48:45
5420.14,1855,0.72,0.18,0.19,1.03,333.57,2020-03-18 03:49:16
5415.02,1847,0.19,0.18,0.19,1.03,331.25,2020-03-18 03:49:46
5419.79,1863,0.34,0.18,0.19,1.04,333.5,2020-03-18 03:50:16
5409.89,1854,0.29,0.18,0.19,1.03,332.27,2020-03-18 03:50:47
5399.12,1858,0.32,0.18,0.2,1.03,336.06,2020-03-18 03:51:23
5409.01,1853,0.74,0.18,0.19,1.03,332.55,2020-03-18 03:51:53
5413.79,1850,-0.28,0.18,0.19,1.03,330.99,2020-03-18 03:52:24
5410.39,1866,-0.15,0.18,0.2,1.04,334.55,2020-03-18 03:52:56
5406.1,1865,0.18,0.18,0.2,1.04,337.23,2020-03-18 03:53:26
5402.41,1869,0.29,0.18,0.19,1.04,331.63,2020-03-18 03:53:56
5405.04,1872,0.4,0.18,0.19,1.04,328.51,2020-03-18 03:54:27
5409.9,1875,0.46,0.18,0.19,1.04,337.29,2020-03-18 03:54:58
5418.32,1860,0.06,0.18,0.19,1.03,332.2,2020-03-18 03:55:29
5419.86,1840,-0.24,0.18,0.19,1.02,328.96,2020-03-18 03:55:59
5424.29,1811,0.3,0.18,0.19,1.01,323.59,2020-03-18 03:56:30
5420,1814,-0.11,0.18,0.19,1.01,324.31,2020-03-18 03:57:00
5423.71,1806,-0.35,0.18,0.19,1.0,325.09,2020-03-18 03:57:31
5430,1804,0.2,0.18,0.19,1.0,319.47,2020-03-18 03:58:02
5428.15,1798,-0.43,0.18,0.19,1.0,320.81,2020-03-18 03:58:33
5423.49,1792,0.44,0.18,0.19,1.0,320.12,2020-03-18 03:59:05
5421.96,1786,0.24,0.18,0.19,0.99,316.64,2020-03-18 03:59:36
5414.01,1789,0.32,0.18,0.19,0.99,313.67,2020-03-18 04:00:06
5414.89,1753,0.51,0.18,0.19,0.97,312.31,2020-03-18 04:00:37
5410.13,1724,0.05,0.18,0.19,0.96,306.97,2020-03-18 04:01:10
5406.49,1715,-0.18,0.18,0.19,0.95,308.91,2020-03-18 04:01:41
5405.63,1702,0.22,0.18,0.19,0.95,303.14,2020-03-18 04:02:11
5402.97,1687,-0.15,0.18,0.19,0.94,302.52,2020-03-18 04:02:42
5406.11,1690,0.16,0.18,0.19,0.94,304.21,2020-03-18 04:03:13
5418.93,1678,0.03,0.18,0.19,0.93,302.23,2020-03-18 04:03:46
5425.55,1681,-0.03,0.18,0.19,0.93,304.19,2020-03-18 04:04:17
5428.67,1680,0.09,0.18,0.19,0.93,304.25,2020-03-18 04:04:47
5422.09,1665,0.31,0.18,0.19,0.93,297.2,2020-03-18 04:05:17
5420.61,1664,0.12,0.18,0.19,0.92,291.62,2020-03-18 04:05:48
5428.34,1671,-0.03,0.18,0.19,0.93,295.53,2020-03-18 04:06:19
5430.54,1664,0.07,0.18,0.19,0.92,298.25,2020-03-18 04:06:53
5439.94,1658,0.28,0.18,0.19,0.92,295.54,2020-03-18 04:07:31
5447.34,1673,-0.53,0.18,0.19,0.93,296.46,2020-03-18 04:08:01
5447.33,1675,0.27,0.18,0.19,0.93,295.85,2020-03-18 04:08:31
5439.2,1668,0.18,0.17,0.19,0.93,291.21,2020-03-18 04:09:04
5444.58,1662,-0.25,0.18,0.19,0.92,293.9,2020-03-18 04:09:34
5445.82,1658,0.18,0.17,0.19,0.92,289.41,2020-03-18 04:10:06
5439.79,1652,0.08,0.18,0.19,0.92,292.98,2020-03-18 04:10:37
5435,1649,-0.03,0.18,0.19,0.92,295.01,2020-03-18 04:11:08
5430.01,1638,0.12,0.18,0.19,0.91,289.03,2020-03-18 04:11:38
5437.37,1635,-0.29,0.17,0.19,0.91,285.09,2020-03-18 04:12:08
5438.5,1619,-0.01,0.17,0.19,0.9,279.45,2020-03-18 04:12:38
5440.63,1608,0.05,0.17,0.19,0.89,277.58,2020-03-18 04:13:09
5443.64,1606,-0.03,0.17,0.19,0.89,275.45,2020-03-18 04:13:43
5446.99,1597,0.29,0.17,0.19,0.89,273.0,2020-03-18 04:14:14
5449.59,1606,0.2,0.17,0.19,0.89,275.86,2020-03-18 04:14:45
5445.81,1597,0.48,0.18,0.19,0.89,279.83,2020-03-18 04:15:15
5448.39,1587,0.14,0.17,0.19,0.88,276.51,2020-03-18 04:15:46
5449.71,1569,-0.34,0.18,0.19,0.87,274.82,2020-03-18 04:16:18
5453.82,1560,-0.18,0.18,0.19,0.87,273.18,2020-03-18 04:16:52
5458.05,1573,-0.07,0.17,0.19,0.88,273.95,2020-03-18 04:17:23
5461.89,1581,0.04,0.17,0.19,0.88,276.03,2020-03-18 04:17:53
5456.41,1584,0.28,0.17,0.19,0.88,276.03,2020-03-18 04:18:24
5462.93,1585,-0.39,0.17,0.19,0.88,276.15,2020-03-18 04:18:55
5465.58,1600,0.25,0.18,0.2,0.89,282.82,2020-03-18 04:19:26
5465.52,1594,-0.12,0.18,0.2,0.89,281.73,2020-03-18 04:19:59
5470,1578,0.33,0.18,0.2,0.88,279.88,2020-03-18 04:20:29
5465.52,1575,0.4,0.18,0.19,0.88,277.76,2020-03-18 04:21:01
5454.41,1579,0.27,0.18,0.19,0.88,276.63,2020-03-18 04:21:32
5452.09,1568,0.32,0.18,0.2,0.87,277.62,2020-03-18 04:22:02
5447.88,1580,-0.54,0.18,0.19,0.88,278.53,2020-03-18 04:22:32
5458.53,1562,0.23,0.17,0.19,0.87,273.25,2020-03-18 04:23:05
5454.57,1548,0.13,0.18,0.19,0.86,271.47,2020-03-18 04:23:38
5446.15,1538,0.36,0.18,0.2,0.86,273.34,2020-03-18 04:24:09
5463.9,1531,0.2,0.18,0.2,0.85,274.5,2020-03-18 04:24:40
5467.77,1514,0.13,0.18,0.2,0.84,270.52,2020-03-18 04:25:11
5472,1522,0.25,0.18,0.2,0.85,270.85,2020-03-18 04:25:42
5471.22,1539,0.5,0.18,0.2,0.86,271.92,2020-03-18 04:26:17
5472.04,1547,-0.43,0.18,0.2,0.86,277.94,2020-03-18 04:26:47
5474.95,1557,0.12,0.18,0.2,0.87,280.37,2020-03-18 04:27:17
5474.63,1562,0.19,0.18,0.2,0.87,285.42,2020-03-18 04:27:47
5481.78,1578,0.09,0.18,0.2,0.88,287.47,2020-03-18 04:28:18
5466.94,1568,0.27,0.18,0.2,0.87,284.16,2020-03-18 04:28:48
5462.47,1559,0.1,0.18,0.2,0.87,285.51,2020-03-18 04:29:18
5455.62,1567,0.2,0.19,0.2,0.87,292.99,2020-03-18 04:29:49
5450.1,1568,0.35,0.19,0.2,0.87,294.64,2020-03-18 04:30:21
5450.59,1571,0.45,0.19,0.2,0.87,295.58,2020-03-18 04:30:54
5446.03,1579,-0.11,0.19,0.2,0.88,292.64,2020-03-18 04:31:24
5449.26,1583,0.42,0.19,0.21,0.88,298.37,2020-03-18 04:31:57
5444.16,1601,0.24,0.19,0.21,0.89,301.58,2020-03-18 04:32:28
5447.96,1607,0.34,0.19,0.21,0.89,301.88,2020-03-18 04:32:59
5443.29,1620,0.43,0.19,0.21,0.9,301.46,2020-03-18 04:33:29
5442.58,1613,-0.28,0.18,0.21,0.9,297.32,2020-03-18 04:34:00
